timestamp,fan_speed,sensor_0_avg,sensor_1_avg,sensor_2_avg,sensor_3_avg
2026-05-18T22:04:20.809802,15,0.322193,0.273008,0.273008,0.458729
2026-05-18T22:04:24.802169,20,0.289542,0.289542,0.222567,0.40129300000000007
2026-05-18T22:04:38.504566,25,0.634316,0.170829,0.647891,0.250612
