timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,centroid_x,centroid_y,cn2_optical,image_filename
2026-05-23T22:09:28.559953,session_2026-05-23T16-39-27-775Z,21.875,21.6875,22.0,22.0625,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.75,30.75,25.18,24.16,946.5986,947.0867,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.46257,-0.088888,0.338316,0.318243,3.994266505189627e-14,6.238694156291834e-15,2.8403672925792906e-13,0.0,,,,camera_images
2026-05-23T22:09:29.592231,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0,21.75,21.25,21.5,21.5,21.5,21.25,21.75,22.25,30.0,30.75,25.18,24.18,946.5845,947.0848,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.550532,-0.230925,0.416938,0.17794,7.098796357759392e-14,0.0,7.098796357759392e-14,0.0,,,,camera_images
2026-05-23T22:09:30.624964,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0,21.75,21.25,21.5,21.5,21.5,21.25,21.75,22.25,29.75,30.75,25.17,24.17,946.5793,947.0592,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.592931,0.063313,0.447486,0.546257,7.099673439969764e-14,0.0,7.099673439969764e-14,0.0,,,,camera_images
2026-05-23T22:09:31.660266,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.125,21.75,21.25,21.75,21.5,21.5,21.5,21.75,22.25,29.75,30.75,25.19,24.17,946.5761,947.106,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.492373,-0.148715,0.170829,0.099804,7.099625437828566e-14,2.4950233356966025e-14,2.8398501751314263e-13,0.0,,,,camera_images
2026-05-23T22:09:32.692603,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0,21.75,21.3125,21.5,21.5,21.5,21.25,21.75,22.25,29.75,30.75,22.31,-12.83,920.3384,947.0631,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.492373,-0.069285,0.354302,0.594381,6.882103114492396e-14,0.0,3.8711830019019725e-14,0.0,,,,camera_images
2026-05-23T22:09:34.093587,session_2026-05-23T16-39-27-775Z,21.875,21.6875,22.0,22.0,21.75,21.25,21.5,21.5,21.5,21.5,21.75,22.25,29.75,30.75,25.2,24.17,946.5728,947.0587,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.477532,-0.088888,0.222567,0.360733,3.9935114638821114e-14,0.0,7.09957593579042e-14,0.0,,,,camera_images
2026-05-23T22:09:35.126175,session_2026-05-23T16-39-27-775Z,21.875,21.5625,22.0,22.0625,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.75,30.75,25.2,24.17,946.6074,947.0726,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.536168,-0.189466,0.273008,0.273693,1.1093898383970653e-13,6.237970855052758e-15,2.840037986296487e-13,0.0,,,,camera_images
2026-05-23T22:09:36.163352,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0625,21.75,21.25,21.5,21.5,21.5,21.25,21.75,22.25,29.75,30.75,25.2,24.16,946.5814,947.0817,-273.0,-273.0,45.6,40.8,95.0,95.0,255,255,255,255,False,False,0.305936,-0.148715,0.305936,0.015732,7.100660181871652e-14,6.238467440206261e-15,7.100660181871652e-14,0.0,,,,camera_images
2026-05-23T22:09:37.198027,session_2026-05-23T16-39-27-775Z,21.875,21.5625,22.0,22.0,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.75,30.75,25.21,24.16,946.6072,947.0585,22.1,-273.0,45.5,40.8,95.0,95.0,255,255,255,255,False,False,0.38588,-0.251925,0.222567,0.044443,1.1095386340616949e-13,0.0,2.840418903197939e-13,0.0,,,,camera_images
2026-05-23T22:09:38.230128,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.5,30.75,-146.46,139.11,1302.947,947.0678,22.1,-273.0,45.5,40.8,95.0,95.0,255,255,255,255,False,False,0.564779,-0.189466,0.338316,0.015732,1.9226410471531572e-14,0.0,7.690564188612629e-14,0.0,,,,camera_images
2026-05-23T22:09:39.263023,session_2026-05-23T16-39-27-775Z,21.875,21.5,22.0,22.0625,21.75,21.25,21.5,21.5,21.5,21.25,21.75,22.25,29.5,30.5,22.31,-98.27,1302.969,947.0637,22.1,-273.0,45.5,40.8,95.0,95.0,255,255,255,255,False,False,0.432276,-0.049852,0.338316,0.226965,1.639709789650175e-13,6.402707399101934e-15,7.287599065111889e-14,0.0,,,,camera_images
2026-05-23T22:09:40.295314,session_2026-05-23T16-39-27-775Z,21.875,21.5625,22.0,21.9375,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.5,30.75,-146.43,139.11,1302.97,947.0965,22.1,-273.0,45.5,40.8,95.0,95.0,255,255,255,255,False,False,0.447486,-0.011482,0.205467,0.17794,3.004308713406849e-14,1.689288070358672e-15,7.691030306321534e-14,0.0,,,,camera_images
2026-05-23T22:09:41.331380,session_2026-05-23T16-39-27-775Z,21.875,21.625,22.0,22.0625,21.75,21.25,21.75,21.5,21.5,21.25,21.75,22.25,29.5,30.5,25.26,24.19,946.5867,947.1102,22.1,-273.0,45.5,40.8,95.0,95.0,255,255,255,255,False,False,0.46257,-0.337756,0.46257,0.126488,7.097874425189608e-14,6.236019942098742e-15,2.839149770075843e-13,0.0,,,,camera_images
