timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,centroid_x,centroid_y,cn2_optical,image_filename
2026-05-22T22:16:01.298415,session_2026-05-22T16-46-00-307Z,26.3125,24.6875,25.8125,25.1875,25.25,24.375,0.0,24.25,24.25,24.5,24.25,25.75,85.75,77.75,24.75,-12.83,917.6115,947.8386,-273.0,-273.0,47.6,44.9,95.0,95.0,15,15,15,15,False,False,0.521689,-0.069285,0.273008,0.830637,2.7969407060051426e-12,5.816151761234895e-13,0.0,0.0,176.9379922994193,227.92504896410784,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221601_298.png
