timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,centroid_x,centroid_y,cn2_optical,image_filename
2026-05-22T22:16:33.137671,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.75,25.375,25.0,24.4375,0.0,24.25,24.25,24.5,24.25,25.75,81.5,77.5,24.78,-12.83,917.6942,947.8334,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.426608,0.289542,0.639578,2.0020977152628103e-12,2.0933486927834562e-13,0.0,0.0,193.44447099079207,210.60140567487682,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221633_137.png
2026-05-22T22:16:34.192118,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.75,25.25,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,81.25,77.75,24.78,-12.83,917.6942,947.8452,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.634316,-0.359682,0.305936,0.420877,2.0020977152628103e-12,3.721508787170589e-13,0.0,0.0,193.57494174086816,210.37282359382493,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221634_192.png
2026-05-22T22:16:35.247724,session_2026-05-22T16-46-22-161Z,26.125,24.6875,25.75,25.1875,25.25,24.375,0.0,24.25,24.25,24.5,24.25,25.75,81.25,77.75,24.78,-12.83,917.6219,947.8232,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.606833,-0.273107,0.432276,-0.277107,2.1878983786665248e-12,4.709292433370344e-13,0.0,0.0,191.2486097080046,222.53806684691313,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221635_247.png
2026-05-22T22:16:36.295495,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.75,25.375,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,81.0,77.75,27.12,26.62,947.3264,947.8438,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.432276,-0.108659,0.1356,0.477022,2.0815787788457273e-12,2.1764523191868749e-13,0.0,0.0,191.30207864165126,222.46079274542998,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221636_295.png
2026-05-22T22:16:37.660579,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.75,25.375,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.75,78.0,27.12,26.61,947.3541,947.83,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.578911,0.044856,0.416938,0.250612,2.0819783083208406e-12,2.1768700582902565e-13,0.0,0.0,194.0434451423226,212.3749993318188,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221637_660.png
2026-05-22T22:16:38.717417,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.6875,25.3125,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.5,78.0,24.77,-12.83,917.6115,947.8279,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.507092,-0.011482,0.289542,-0.013691,2.0020056599779063e-12,2.0932524418318428e-13,0.0,0.0,188.67906034636295,222.48207660797354,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221638_717.png
2026-05-22T22:16:39.764857,session_2026-05-22T16-46-22-161Z,26.0625,24.6875,25.75,25.3125,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.5,78.0,27.16,26.6,947.3262,947.8331,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.564779,-0.108659,0.273008,0.17794,2.082133505920508e-12,2.963182892844968e-13,0.0,0.0,193.49046325924436,211.42193217201648,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221639_764.png
2026-05-22T22:16:40.813300,session_2026-05-22T16-46-22-161Z,26.125,24.8125,25.6875,25.3125,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.25,78.0,27.14,26.61,947.3365,947.8353,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.578911,-0.088888,0.239522,0.529511,1.8969386762539507e-12,2.1767891750025058e-13,0.0,0.0,193.8628059615549,211.5385814090539,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221640_813.png
2026-05-22T22:16:41.858658,session_2026-05-22T16-46-22-161Z,26.0625,24.75,25.6875,25.375,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.25,78.0,27.13,26.61,947.2812,947.8619,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.316018,0.305936,0.226965,1.8967172182038284e-12,1.5114826707042464e-13,0.0,0.0,185.15121683663992,218.1354046252248,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221641_858.png
2026-05-22T22:16:42.902872,session_2026-05-22T16-46-22-161Z,26.125,24.75,25.6875,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,80.0,78.25,27.14,26.61,947.3139,947.825,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.447486,0.044856,0.338316,-0.074759,2.0818016188396265e-12,2.1766853157116558e-13,0.0,0.0,194.33728731582232,220.87478304885374,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221642_902.png
2026-05-22T22:16:43.947408,session_2026-05-22T16-46-22-161Z,26.0625,24.75,25.75,25.375,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,80.0,78.25,27.13,26.61,947.2933,947.8483,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.536168,-0.210105,0.256337,0.44002,1.8967656735619983e-12,2.1765906496670256e-13,0.0,0.0,187.96707290976073,221.7744962697527,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221643_947.png
2026-05-22T22:16:44.990940,session_2026-05-22T16-46-22-161Z,26.0,24.875,25.625,25.1875,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.75,78.25,27.13,26.6,947.3038,947.8211,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.38588,-0.359682,0.354302,0.318243,1.3937589943324169e-12,2.963042762629924e-13,0.0,0.0,195.49117183847233,214.54250436794055,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221644_990.png
2026-05-22T22:16:46.036389,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.6875,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.75,78.25,24.77,-12.83,917.6219,947.7961,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.447486,-0.294469,0.322193,-0.2063,1.6545876370153131e-12,2.093299890994723e-13,0.0,0.0,185.8002103841934,216.08313621030666,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221646_036.png
2026-05-22T22:16:47.084310,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.6875,25.375,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,79.5,78.5,27.14,26.6,947.3157,947.8145,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.550532,-0.273107,0.322193,0.126488,1.7207333472395864e-12,1.5117944930582134e-13,0.0,0.0,185.30610181508945,215.7240961235893,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221647_084.png
2026-05-22T22:16:48.125113,session_2026-05-22T16-46-22-161Z,26.0,24.8125,25.6875,25.25,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.5,78.5,24.76,-12.83,917.6115,947.8105,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.338316,-0.337756,0.256337,0.318243,1.4934319987272342e-12,2.849531727864176e-13,0.0,0.0,193.06253911845,211.25126713995218,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221648_125.png
2026-05-22T22:16:49.169234,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.6875,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.25,78.5,27.13,26.6,947.2812,947.8042,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.536168,-0.011482,0.338316,-0.241265,1.7206080158015534e-12,2.1768255070605878e-13,0.0,0.0,184.838126621297,218.6613006536452,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221649_169.png
2026-05-22T22:16:50.210231,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.625,25.25,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.0,78.5,27.12,26.6,947.3091,947.8061,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.550532,-0.294469,0.416938,0.226965,1.7207093704374918e-12,2.176953735776683e-13,0.0,0.0,189.04350607485745,211.59390665060698,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221650_210.png
2026-05-22T22:16:51.253296,session_2026-05-22T16-46-22-161Z,26.0,24.8125,25.625,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.0,78.5,27.12,26.6,947.3091,947.7859,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.647891,-0.1286,0.289542,-0.013691,1.5529402068198365e-12,1.5117734276226966e-13,0.0,0.0,187.09911372657982,222.4988562332372,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221651_253.png
2026-05-22T22:16:52.294276,session_2026-05-22T16-46-22-161Z,26.0,24.8125,25.625,25.375,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,79.0,78.5,24.75,-12.83,917.6115,947.8367,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.230925,0.354302,0.202749,1.49363253678677e-12,9.305842817975833e-14,0.0,0.0,185.84649413798925,216.0816369542706,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221652_294.png
2026-05-22T22:16:53.654868,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.625,25.375,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,78.5,78.5,24.76,-12.83,917.6115,947.8187,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.620629,-0.030585,0.205467,0.296232,1.654772297758708e-12,9.304593397107513e-14,0.0,0.0,187.44943088319513,223.0645399479505,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221653_654.png
2026-05-22T22:16:54.698504,session_2026-05-22T16-46-22-161Z,26.0,24.875,25.625,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,78.5,78.5,24.76,-12.83,917.7045,947.8337,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.189466,0.338316,0.250612,1.3406372672693979e-12,1.4541374273866792e-13,0.0,0.0,184.67659923366494,217.32807621270408,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221654_698.png
2026-05-22T22:16:55.744018,session_2026-05-22T16-46-22-161Z,25.9375,24.75,25.625,25.375,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,78.25,78.5,27.08,26.59,947.3386,947.8356,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.069285,0.432276,0.126488,1.5532441896270739e-12,9.677243853899304e-14,0.0,0.0,192.16128470953774,232.69573276011243,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221655_744.png
2026-05-22T22:16:56.787335,session_2026-05-22T16-46-22-161Z,26.0,24.875,25.625,25.25,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.75,78.25,78.5,27.08,26.59,947.3074,947.8237,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.550532,-0.069285,0.188222,0.494911,1.3939555940941578e-12,2.1772364482205903e-13,0.0,0.0,192.65253398349333,220.49355685411564,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221656_787.png
2026-05-22T22:16:57.828397,session_2026-05-22T16-46-22-161Z,25.9375,24.75,25.625,25.125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,78.0,78.5,27.07,26.59,947.3125,947.8455,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.578911,-0.316018,0.370158,0.152523,1.5531586043571442e-12,3.870684251329392e-13,0.0,0.0,185.04431187523215,230.30666141810863,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221657_828.png
2026-05-22T22:16:58.868560,session_2026-05-22T16-46-22-161Z,26.0,24.6875,25.625,25.3125,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,78.0,78.5,24.75,-12.83,917.7045,947.8233,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.46257,-0.148715,0.305936,0.273693,1.825001308736484e-12,1.454332688970893e-13,0.0,0.0,187.91208552689935,223.95085855608139,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221658_868.png
2026-05-22T22:16:59.912591,session_2026-05-22T16-46-22-161Z,26.0,24.75,25.625,25.25,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.75,77.75,78.5,24.76,-12.83,917.6115,947.7753,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.46257,-0.210105,0.188222,0.126488,1.654772297758708e-12,2.0935335143491906e-13,0.0,0.0,188.4063965087282,233.1931982543641,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221659_912.png
2026-05-22T22:17:00.956840,session_2026-05-22T16-46-22-161Z,25.9375,24.8125,25.625,25.25,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.75,77.5,78.5,24.74,-12.83,917.6219,947.7892,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.634316,0.007459,0.322193,0.17794,1.3407559511195673e-12,2.0941432692073306e-13,0.0,0.0,185.18983252656764,228.35805040894675,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221700_956.png
2026-05-22T22:17:01.997823,session_2026-05-22T16-46-22-161Z,25.9375,24.75,25.625,25.3125,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.75,77.5,78.5,24.74,-12.83,917.6115,947.8192,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.447486,-0.108659,0.188222,-0.013691,1.493833108507751e-12,1.4542331950885152e-13,0.0,0.0,192.93820072962606,233.2825135229148,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221701_997.png
2026-05-22T22:17:03.041832,session_2026-05-22T16-46-22-161Z,25.9375,24.6875,25.625,25.25,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,77.25,78.5,27.12,26.58,947.3245,947.8166,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.401474,-0.294469,0.289542,0.152523,1.7212246466475095e-12,2.1776056369574559e-13,0.0,0.0,191.77354656179767,221.1650571757118,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221703_041.png
2026-05-22T22:17:04.085852,session_2026-05-22T16-46-22-161Z,25.875,24.8125,25.625,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,77.25,78.5,27.11,26.58,947.3489,947.8468,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.492373,-0.337756,0.354302,0.420877,1.2436488694329703e-12,1.5123040378393272e-13,0.0,0.0,185.51758918370632,231.56675126708942,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221704_085.png
2026-05-22T22:17:05.126851,session_2026-05-22T16-46-22-161Z,25.9375,24.75,25.625,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,77.0,78.5,27.11,26.56,947.3245,947.8376,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.507092,-0.049852,0.322193,0.360733,1.553819927324671e-12,1.5126298276805372e-13,0.0,0.0,187.08288244836646,225.66660363307224,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221705_126.png
2026-05-22T22:17:06.175726,session_2026-05-22T16-46-22-161Z,25.875,24.8125,25.5625,25.25,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,77.0,78.5,27.11,26.55,947.309,947.7936,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.521689,-0.049852,0.289542,0.07246,1.2440421031184412e-12,1.512782218542071e-13,0.0,0.0,188.02188099038162,224.76244310456937,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221706_175.png
2026-05-22T22:17:07.219096,session_2026-05-22T16-46-22-161Z,25.875,24.875,25.5625,25.25,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.75,76.75,78.5,27.1,26.55,947.285,947.7734,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.401474,-0.1286,0.239522,-0.013691,1.1019330156925432e-12,1.512705567072845e-13,0.0,0.0,196.61234450928458,222.503042521731,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221707_219.png
2026-05-22T22:17:08.260135,session_2026-05-22T16-46-22-161Z,25.875,24.8125,25.5625,25.3125,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,76.75,78.5,-148.01,-98.27,1723.734,947.7932,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.370158,-0.148715,0.338316,0.015732,1.271412995224191e-12,9.89482123424424e-14,0.0,0.0,185.79129720744385,229.25416794449555,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221708_260.png
2026-05-22T22:17:09.304154,session_2026-05-22T16-46-22-161Z,25.875,24.875,25.5625,25.25,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,76.5,78.5,27.13,26.55,947.3019,947.8136,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.492373,-0.251925,0.305936,-0.138907,1.101972334026696e-12,1.5127595422801526e-13,0.0,0.0,191.8257905223693,221.34012964363046,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221709_304.png
2026-05-22T22:17:10.664674,session_2026-05-22T16-46-22-161Z,25.875,24.8125,25.5,25.25,25.0,24.375,0.0,24.25,24.25,24.5,24.25,25.75,76.25,78.5,27.12,26.55,947.3142,947.8119,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.370158,-0.404107,0.289542,0.273693,1.2440557608303202e-12,9.681912490344751e-14,0.0,0.0,185.29796072298112,229.91321564647356,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221710_664.png
2026-05-22T22:17:11.709578,session_2026-05-22T16-46-22-161Z,25.875,24.75,25.5625,25.25,25.0,24.25,0.0,24.25,24.25,24.5,24.25,25.5,76.25,78.25,24.72,-12.83,917.6942,947.8066,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.447486,-0.108659,0.239522,0.17794,1.3413274220231925e-12,1.4548860115732324e-13,0.0,0.0,194.42940141463316,232.1195525811418,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221711_709.png
2026-05-22T22:17:12.756351,session_2026-05-22T16-46-22-161Z,25.875,24.75,25.5625,25.1875,25.0,24.3125,0.0,24.25,24.25,24.5,24.25,25.75,76.0,78.5,27.12,26.55,947.3298,947.8253,-273.0,-273.0,47.6,44.9,95.0,95.0,255,255,255,255,False,False,0.492373,-0.189466,0.322193,0.044443,1.3947658891028104e-12,2.178502057996199e-13,0.0,0.0,191.2273911780737,222.711332956702,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/22_16/camera_20260522_221712_756.png
