timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,centroid_x,centroid_y,cn2_optical,image_filename
2026-05-22T21:54:28.538867,session_2026-05-22T16-24-27-793Z,23.0625,23.4375,23.3125,23.5625,23.0,23.0625,0.0,22.75,23.0,23.0,23.25,23.25,23.5,23.25,23.54,139.11,1300.268,947.6049,-273.0,25.0,0.0,45.0,95.0,95.0,255,255,255,255,False,False,0.416938,-0.148715,0.289542,0.126488,1.6145308322690484e-13,1.0087022541278036e-13,0.0,1.0087022541278036e-13,202.81702882913464,214.7173222122542,3.3182958760990336e-10,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215428_539.png
2026-05-22T21:54:30.028506,session_2026-05-22T16-24-27-793Z,23.0,23.375,23.25,23.5625,23.0,23.0625,0.0,23.0,23.0,23.0,23.25,23.25,23.5,23.25,23.53,52.5,1321.288,947.611,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.46257,-0.273107,0.239522,0.296232,1.6147693122923734e-13,1.5763300751322097e-13,0.0,0.0,203.97170673411455,211.31615605527273,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215430_028.png
2026-05-22T21:54:31.074100,session_2026-05-22T16-24-27-793Z,23.0625,23.4375,23.25,23.5625,23.0,23.0625,0.0,23.0,23.0,23.0,23.25,23.5,23.5,23.25,23.54,139.11,1300.271,947.6248,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.305936,-0.426608,0.188222,0.360733,1.614598644288432e-13,1.576163469843499e-13,0.0,0.0,198.0112614420829,217.14503869847542,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215431_074.png
2026-05-22T21:54:32.121105,session_2026-05-22T16-24-27-793Z,23.0625,23.375,23.25,23.625,23.0,23.0625,0.0,23.0,23.0,23.0,23.25,23.5,23.5,23.25,27.07,25.38,947.1498,947.6039,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.550532,-0.049852,0.370158,0.015732,1.0927638250981731e-13,2.2120144933149282e-13,0.0,0.0,200.21441718099925,225.640395195167,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215432_121.png
2026-05-22T21:54:33.166813,session_2026-05-22T16-24-27-793Z,23.0625,23.4375,23.25,23.625,23.0,23.125,0.0,23.0,23.0,23.0,23.25,23.5,23.5,23.25,23.53,139.11,1300.271,947.6064,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.521689,-0.1286,0.305936,0.360733,1.614753635140445e-13,2.26989327048699e-13,0.0,0.0,201.8835090347509,213.07508799587157,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215433_166.png
2026-05-22T21:54:34.210192,session_2026-05-22T16-24-27-793Z,23.0625,23.5,23.25,23.5625,23.0,23.125,0.0,23.0,23.0,23.0,23.25,23.25,23.5,23.25,23.52,139.11,1300.289,947.6016,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.592931,-0.148715,0.432276,0.381248,2.1981331977136828e-13,1.5765113449284937e-13,0.0,0.0,201.98715842529438,224.66239689325064,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215434_210.png
2026-05-22T21:54:35.251217,session_2026-05-22T16-24-27-793Z,23.0625,23.5,23.3125,23.5625,23.0,23.125,0.0,22.75,23.0,23.0,23.25,23.5,23.5,23.25,23.55,139.11,1300.291,947.6253,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.620629,-0.169003,0.401474,0.126488,2.1973542096833857e-13,1.0086096966994704e-13,0.0,1.0086096966994704e-13,199.80104101291477,225.23918192967406,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215435_251.png
2026-05-22T21:54:36.291386,session_2026-05-22T16-24-27-793Z,23.0,23.4375,23.25,23.5625,23.0,23.125,0.0,23.0,23.0,23.0,23.25,23.25,23.5,23.25,27.05,25.41,947.1152,947.6249,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.521689,-0.108659,0.188222,-0.043848,2.14079994976532e-13,1.535391673051373e-13,0.0,0.0,198.44667504644528,221.28646825978595,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215436_291.png
2026-05-22T21:54:37.339842,session_2026-05-22T16-24-27-793Z,23.0,23.375,23.25,23.5625,23.0,23.0625,0.0,23.0,23.0,23.0,23.25,23.5,23.5,23.25,23.52,139.11,1300.271,947.6197,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.661361,-0.069285,0.205467,0.17794,1.6150166970311704e-13,1.576571570930356e-13,0.0,0.0,200.73285270040998,225.27907311650847,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215437_339.png
2026-05-22T21:54:38.380165,session_2026-05-22T16-24-27-793Z,23.0,23.375,23.25,23.5,23.0,23.125,0.0,23.0,23.0,23.0,23.25,23.25,23.5,23.25,27.03,25.4,947.0928,947.6013,23.3,-273.0,50.0,45.0,95.0,95.0,255,255,255,255,False,False,0.507092,-0.210105,0.170829,0.296232,1.5729689498027485e-13,9.827358472363152e-14,0.0,0.0,199.4672146287403,223.71595483693747,,/home/turbulence-chamber/Documents/turbulence_chamber/camera_images/22_May_2026/21_54/camera_20260522_215438_380.png
