timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,centroid_x,centroid_y,cn2_optical,image_filename
2026-05-23T21:57:23.426008,session_2026-05-23T16-27-23-071Z,27.9375,25.25,27.1875,26.125,26.5,25.3125,25.0,25.5,25.25,25.5,25.25,27.0,110.5,78.25,25.66,-98.27,1300.271,946.9705,25.8,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.401474,-0.148715,0.273008,0.202749,8.0487823249468e-12,1.768439799362402e-12,1.0882615366342348e-13,9.790670169480425e-14,,,,camera_images
2026-05-23T21:57:24.464486,session_2026-05-23T16-27-23-071Z,27.9375,25.1875,27.1875,26.0625,26.5,25.3125,25.0,25.5,25.0,25.25,25.25,27.0,110.75,78.25,24.98,139.11,1300.271,946.948,25.8,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.507092,-0.011482,0.289542,-0.013691,8.504245246430058e-12,2.0006660365037017e-12,1.0981721650865259e-13,3.95193291161225e-13,,,,camera_images
2026-05-23T21:57:25.496431,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.1875,26.125,26.5,25.3125,25.0,25.5,25.0,25.5,25.25,27.0,111.0,78.5,27.88,27.48,946.4319,946.9958,25.8,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.432276,-0.069285,0.305936,0.152523,7.846703904254222e-12,1.7240400992192603e-12,1.0609388729386454e-13,3.817943472319469e-13,,,,camera_images
2026-05-23T21:57:26.529314,session_2026-05-23T16-27-23-071Z,27.875,25.25,27.1875,26.125,26.5,25.3125,25.0,25.5,25.0,25.5,25.25,27.0,111.25,78.5,27.86,27.47,946.4216,946.9799,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.564779,-0.148715,0.322193,0.250612,7.48681784945148e-12,1.724231978410964e-12,1.061056951452874e-13,3.8183683950969443e-13,,,,camera_images
2026-05-23T21:57:27.561861,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.1875,26.0,26.5,25.25,25.0,25.5,25.25,25.5,25.25,27.0,111.25,78.5,25.63,-12.83,917.6942,946.9877,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.370158,-0.049852,0.305936,-0.277107,7.561843313981745e-12,2.075377630779707e-12,6.543509628107514e-14,9.198349610103963e-14,,,,camera_images
2026-05-23T21:57:28.594484,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.1875,26.0625,26.5,25.3125,25.0,25.5,25.25,25.25,25.0,27.0,111.5,78.75,27.88,27.45,946.4267,946.9977,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.46257,-0.359682,0.322193,0.099804,7.849750531140053e-12,1.933584341110854e-12,1.0613508019388929e-13,9.548564647461008e-14,,,,camera_images
2026-05-23T21:57:29.630138,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.125,26.0625,26.5,25.25,25.0,25.5,25.25,25.5,25.25,27.0,111.75,78.75,25.63,-12.83,917.7045,946.9858,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.592931,-0.030585,0.205467,0.639578,7.562013059901962e-12,1.6614891940834394e-12,6.543656514788069e-14,9.198556091811429e-14,,,,camera_images
2026-05-23T21:57:30.663185,session_2026-05-23T16-27-23-071Z,27.875,25.3125,27.125,26.0625,26.5,25.25,25.0,25.5,25.25,25.5,25.25,27.0,112.0,78.75,25.62,-12.83,917.6942,946.9621,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.401474,-0.049852,0.305936,0.477022,6.875695259564194e-12,1.6616743484123579e-12,6.544385731887394e-14,9.199581167680873e-14,,,,camera_images
2026-05-23T21:57:31.698717,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.125,26.0,26.5,25.25,25.0,25.5,25.25,25.5,25.0,27.0,112.0,78.75,27.9,27.45,946.4285,946.9975,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.521689,-0.069285,0.338316,-0.172186,7.849780389901207e-12,1.9335916960494325e-12,6.792670970168703e-14,9.548600968145346e-14,,,,camera_images
2026-05-23T21:57:32.730671,session_2026-05-23T16-27-23-071Z,27.875,25.1875,27.125,26.0625,26.5,25.25,25.0,25.5,25.25,25.5,25.25,27.0,112.25,78.75,25.63,-12.83,917.6942,946.9709,-273.0,-273.0,45.0,43.1,95.0,95.0,255,255,255,255,False,False,0.416938,-0.189466,0.256337,0.44002,7.561843313981745e-12,1.6614518983250286e-12,6.543509628107514e-14,9.198349610103963e-14,,,,camera_images
