timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,cn2_optical,image_filename
2026-05-19T15:27:23.908346,session_2026-05-19T09-57-23-394Z,25.1875,24.75,25.25,25.0625,25.0,24.6875,24.0,24.75,24.5,24.75,24.75,25.25,42.75,48.25,24.73,139.11,1302.97,942.9011,-273.0,26.2,48.7,45.0,100.0,100.0,255,255,255,255,True,True,0.634316,-0.148715,0.38588,0.099804,2.1412326903669668e-13,5.5285273318391206e-14,5.287533786416388e-13,9.828493034380659e-14,,
2026-05-19T15:27:25.192514,session_2026-05-19T09-57-23-394Z,25.1875,24.6875,25.25,25.0,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.25,42.75,48.5,25.22,139.11,1302.949,942.9111,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.521689,-0.359682,0.222567,0.420877,2.7784445536485223e-13,9.764295396987093e-14,5.252996734241738e-13,9.764295396987093e-14,,
2026-05-19T15:27:26.776235,session_2026-05-19T09-57-23-394Z,25.1875,24.8125,25.1875,25.0625,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.25,43.0,48.75,27.91,27.05,942.3972,942.9026,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.477532,-0.049852,0.256337,0.682123,1.5234514004359992e-13,2.3794975465322538e-14,5.120489429243219e-13,9.517990186129015e-14,,
2026-05-19T15:27:28.061632,session_2026-05-19T09-57-23-394Z,25.25,24.75,25.1875,25.0,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.25,43.0,48.75,25.23,139.11,1302.97,942.9063,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.521689,-0.589686,0.322193,-0.988501,2.77804381762319e-13,5.491623987710095e-14,5.252239092693844e-13,9.76288708926239e-14,,
2026-05-19T15:27:29.347979,session_2026-05-19T09-57-23-394Z,25.1875,24.6875,25.25,25.0625,25.0,24.6875,24.0,24.75,24.5,24.75,24.75,25.25,43.25,49.0,27.89,27.06,942.375,942.9551,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.592931,-0.294469,0.46257,0.17794,2.707869618661638e-13,5.352903960368945e-14,5.119565997782159e-13,9.516273707322568e-14,,
2026-05-19T15:27:30.773683,session_2026-05-19T09-57-23-394Z,25.1875,24.75,25.25,25.0625,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.5,43.75,49.25,27.89,27.06,942.3733,942.9382,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.492373,-0.230925,0.38588,0.17794,2.073205196839023e-13,5.352884647614413e-14,5.119547526888199e-13,9.516239373536734e-14,,
2026-05-19T15:27:32.056975,session_2026-05-19T09-57-23-394Z,25.25,24.6875,25.25,25.0,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.25,43.75,49.5,27.88,27.07,942.3611,942.9152,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.507092,-0.030585,0.289542,0.126488,3.426589804378964e-13,9.514725174002137e-14,5.118732917652526e-13,9.514725174002137e-14,,
2026-05-19T15:27:33.340971,session_2026-05-19T09-57-23-394Z,25.25,24.6875,25.25,25.0625,25.0,24.6875,24.0,24.75,24.5,24.75,24.5,25.25,44.0,49.75,25.23,139.11,1302.947,942.9132,25.1,-273.0,48.9,45.0,100.0,100.0,255,255,255,255,True,True,0.46257,-0.148715,0.273008,0.529511,3.516013165078857e-13,5.4917043612194436e-14,5.252315962648663e-13,9.763029975501233e-14,,
2026-05-19T15:27:34.783928,session_2026-05-19T09-57-23-394Z,25.25,24.6875,25.1875,25.0,25.0,24.625,24.0,24.75,24.5,24.75,24.75,25.25,44.5,50.0,25.24,139.11,1729.379,942.8898,25.1,26.2,48.9,45.1,100.0,100.0,255,255,255,255,True,True,0.592931,-0.030585,0.507092,0.015732,3.5153673713643036e-13,5.4906956880455534e-14,4.3399597177337085e-13,9.761236778747651e-14,,
2026-05-19T15:27:36.069509,session_2026-05-19T09-57-23-394Z,25.25,24.6875,25.25,25.0,25.0,24.6875,24.0,24.75,24.5,24.75,24.75,25.25,44.75,50.25,27.86,27.06,942.3599,942.9028,25.1,26.2,48.9,45.1,100.0,100.0,255,255,255,255,True,True,0.46257,0.1356,0.401474,0.099804,3.427037658263615e-13,9.51596874468723e-14,5.119401933949351e-13,9.51596874468723e-14,,
