timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,cn2_optical,image_filename
2026-05-18T18:00:28.386229,session_2026-05-18T12-30-27-949Z,25.625,22.5625,25.0625,23.5625,24.5,23.3125,21.75,23.25,22.5,23.75,22.75,25.25,103.25,115.5,23.71,-12.83,920.3487,942.6061,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.492373,-0.011482,0.338316,0.296232,1.0134238366158497e-11,3.4175950724420715e-12,2.6380253972715787e-12,8.543987681105179e-13,,camera_20260518_180028_387.png
2026-05-18T18:00:29.425597,session_2026-05-18T12-30-27-949Z,25.6875,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.25,22.5,23.75,22.75,25.25,103.75,115.75,25.57,25.56,942.0756,942.5614,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.550532,-0.1286,0.273008,0.044443,1.0784831235881618e-11,3.492971118377929e-12,2.6962078089704044e-12,8.732427795944822e-13,,camera_20260518_180029_427.png
2026-05-18T18:00:30.466735,session_2026-05-18T12-30-27-949Z,25.6875,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.25,22.5,23.75,22.5,25.25,104.0,115.75,23.71,-12.83,920.266,942.5996,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.447486,-0.049852,0.305936,0.458729,1.0550205308700285e-11,3.416980908671134e-12,2.637551327175071e-12,8.542452271677835e-13,,camera_20260518_180030_468.png
2026-05-18T18:00:31.506690,session_2026-05-18T12-30-27-949Z,25.6875,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.5,22.5,23.75,22.75,25.25,104.5,115.75,23.72,-12.83,920.266,942.5731,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.354302,-0.069285,0.222567,0.381248,1.0548783855235978e-11,3.4165205309620767e-12,2.6371959638089945e-12,1.5184535693164787e-12,,camera_20260518_180031_507.png
2026-05-18T18:00:32.551365,session_2026-05-18T12-30-27-949Z,25.6875,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.25,22.5,23.75,22.75,25.25,104.75,116.0,23.73,-12.83,920.2557,942.5951,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.492373,0.026237,0.322193,0.477022,1.0547126541536511e-11,3.4159837632779366e-12,2.636781635384128e-12,8.539959408194842e-13,,camera_20260518_180032_553.png
2026-05-18T18:00:33.591154,session_2026-05-18T12-30-27-949Z,25.75,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.5,22.5,23.75,22.75,25.25,105.25,116.0,23.73,-12.83,920.266,942.5535,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.477532,-0.069285,0.273008,0.099804,1.097347609186103e-11,3.416060230785097e-12,2.6368406602895592e-12,1.518248991460043e-12,,camera_20260518_180033_592.png
2026-05-18T18:00:34.634142,session_2026-05-18T12-30-27-949Z,25.75,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.5,22.5,23.75,22.5,25.25,105.75,116.0,25.53,25.59,942.0396,942.5695,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.38588,-0.251925,0.273008,-0.277107,1.122418926769822e-11,3.494107633644659e-12,2.6970850797044934e-12,1.552936726064293e-12,,camera_20260518_180034_635.png
2026-05-18T18:00:35.673237,session_2026-05-18T12-30-27-949Z,25.75,22.5625,25.0625,23.5625,24.75,23.3125,21.75,23.25,22.5,23.75,22.75,25.25,106.0,116.0,25.53,25.59,942.0655,942.5762,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.370158,-0.069285,0.401474,-0.074759,1.1224806461494124e-11,3.4942997670364144e-12,2.6972333865566427e-12,8.735749417591036e-13,,camera_20260518_180035_675.png
2026-05-18T18:00:36.716743,session_2026-05-18T12-30-27-949Z,25.75,22.5625,25.125,23.5625,24.75,23.3125,21.75,23.5,22.5,23.75,22.5,25.25,106.25,116.0,25.53,25.6,942.0466,942.5583,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.507092,-0.230925,0.38588,0.273693,1.1224356075158938e-11,3.791405773727726e-12,2.6971251622354232e-12,1.5529598049188767e-12,,camera_20260518_180036_718.png
2026-05-18T18:00:37.756987,session_2026-05-18T12-30-27-949Z,25.8125,22.5625,25.125,23.5625,24.75,23.3125,21.75,23.25,22.5,23.75,22.75,25.25,106.75,116.0,23.76,-12.83,920.266,942.5432,-273.0,-273.0,39.0,37.1,100.0,100.0,255,255,255,255,False,False,0.477532,-0.069285,0.205467,0.318243,1.1403417430237147e-11,3.705164708430928e-12,2.6357751086901688e-12,8.536699488224858e-13,,camera_20260518_180037_758.png
