timestamp,session_id,temp_sensor_1,temp_sensor_2,temp_sensor_3,temp_sensor_4,temp_sensor_5,temp_sensor_6,temp_sensor_7,temp_sensor_8,temp_sensor_9,temp_sensor_10,temp_sensor_11,temp_sensor_12,temp_hotplate1,temp_hotplate2,bmpTemperature_internal,bmpTemperature_external,bmpPressure_internal,bmpPressure_external,dhtTemperature_internal,dhtTemperature_external,dhtHumidity_internal,dhtHumidity_external,target_temp_1,target_temp_2,fan_speed_1,fan_speed_2,fan_speed_3,fan_speed_4,hot_plate_1,hot_plate_2,flow_rate_1,flow_rate_2,flow_rate_3,flow_rate_4,cn2_row1_500,cn2_row1_300,cn2_row2_500,cn2_row2_300,cn2_optical,image_filename
2026-05-19T19:10:54.360801,session_2026-05-19T13-40-54-232Z,26.5,24.75,25.9375,25.3125,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,92.0,95.0,27.56,27.27,944.2037,944.8006,0.0,0.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.322193,-0.030585,0.305936,-0.138907,3.3207254643961774e-12,5.954099339224186e-13,1.2240939530746113e-12,3.810623577103479e-13,,
2026-05-19T19:10:55.645533,session_2026-05-19T13-40-54-232Z,26.5625,24.75,25.9375,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,92.25,95.5,27.55,27.27,944.1831,944.7854,0.0,0.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.550532,0.026237,0.322193,-0.043848,3.5620003279073918e-12,4.82261002497391e-13,1.2240405407434437e-12,3.8104573036830896e-13,,
2026-05-19T19:10:57.121849,session_2026-05-19T13-40-54-232Z,26.5625,24.8125,25.9375,25.3125,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,92.75,96.0,27.56,27.28,944.1933,944.7875,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.370158,-0.337756,0.338316,0.126488,3.320210214194554e-12,5.953175489626285e-13,1.2239040202834517e-12,3.8100323133608226e-13,,
2026-05-19T19:10:58.406266,session_2026-05-19T13-40-54-232Z,26.5625,24.75,25.9375,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,93.0,96.25,27.57,27.28,944.2125,944.8092,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.273008,-0.210105,0.239522,0.401293,3.5617478992254353e-12,4.82226826052132e-13,1.223953796523366e-12,3.810187267572401e-13,,
2026-05-19T19:10:59.692410,session_2026-05-19T13-40-54-232Z,26.5625,24.75,25.9375,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,93.25,96.5,25.45,-144.37,920.2867,944.8041,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.305936,-0.1286,0.1356,0.273693,3.467240401585025e-12,4.694314087697422e-13,1.1914773793793963e-12,3.7090876742300623e-13,,
2026-05-19T19:11:01.119233,session_2026-05-19T13-40-54-232Z,26.625,24.75,25.9375,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.5,26.0,93.75,97.0,27.6,27.29,944.2172,944.7645,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.354302,-0.169003,0.338316,0.07246,3.811151314341058e-12,4.821674266384415e-13,1.2238030331606287e-12,3.8097179388716367e-13,,
2026-05-19T19:11:02.403890,session_2026-05-19T13-40-54-232Z,26.625,24.75,25.9375,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,94.0,97.25,25.46,-12.83,920.2557,944.7158,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.564779,-0.294469,0.322193,0.226965,3.7097362406212765e-12,4.693369087490541e-13,1.1912375261550542e-12,3.708341007399934e-13,,
2026-05-19T19:11:03.689327,session_2026-05-19T13-40-54-232Z,26.625,24.75,26.0,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.5,26.0,94.25,97.5,27.58,27.29,944.0895,944.6957,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.416938,-0.049852,0.222567,0.07246,3.810120511021188e-12,5.951074255058266e-13,1.2234720307612483e-12,3.80868752323729e-13,,
2026-05-19T19:11:05.118367,session_2026-05-19T13-40-54-232Z,26.625,24.75,26.0,25.375,25.5,25.125,24.0,25.0,24.5,25.25,24.75,26.0,94.75,98.0,27.56,27.29,944.1205,944.7108,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.521689,0.007459,0.222567,-0.351496,3.810370732372077e-12,5.951465078874738e-13,1.3717334636539475e-12,3.8089376504798327e-13,,
2026-05-19T19:11:06.405614,session_2026-05-19T13-40-54-232Z,26.6875,24.75,26.0,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,94.75,98.0,27.57,27.29,944.1258,944.7177,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.447486,-0.381798,0.305936,0.250612,4.068674873297628e-12,5.951531898424687e-13,1.2235661169438235e-12,3.8089804149918e-13,,
2026-05-19T19:11:07.688513,session_2026-05-19T13-40-54-232Z,26.6875,24.75,26.0,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,95.0,98.25,27.59,27.3,944.1705,944.7281,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.401474,-0.189466,0.447486,0.17794,4.068518446664233e-12,5.951303082378333e-13,1.2235190750114084e-12,3.8088339727221333e-13,,
2026-05-19T19:11:09.113711,session_2026-05-19T13-40-54-232Z,26.6875,24.75,26.0,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,95.25,98.75,25.47,37.33,920.2634,944.7461,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.507092,-0.108659,0.305936,0.099804,3.960709628115725e-12,5.793603673478922e-13,1.1910979006508268e-12,3.70790635102651e-13,,
2026-05-19T19:11:10.398547,session_2026-05-19T13-40-54-232Z,26.6875,24.6875,26.0625,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.25,95.5,99.0,27.62,27.3,944.1911,944.8003,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.536168,-0.251925,0.239522,-0.013691,4.335426313036531e-12,7.201390960632686e-13,1.2235724653003493e-12,3.8090001775247267e-13,,
2026-05-19T19:11:11.685713,session_2026-05-19T13-40-54-232Z,26.75,24.6875,26.0625,25.375,25.5,25.125,24.0,25.0,24.5,25.25,24.75,26.25,95.75,99.0,27.6,27.3,944.0804,944.6863,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.416938,-0.189466,0.256337,0.722267,4.6095432069133045e-12,7.19970243116752e-13,1.3714343425527187e-12,3.8081070710307547e-13,,
2026-05-19T19:11:13.110747,session_2026-05-19T13-40-54-232Z,26.75,24.75,26.0625,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.25,96.25,99.5,27.63,27.31,944.1997,944.7806,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.492373,0.063313,0.289542,0.562641,4.334928136800655e-12,7.200563461424348e-13,1.2234318667337786e-12,3.8085624919930437e-13,,
2026-05-19T19:11:14.396093,session_2026-05-19T13-40-54-232Z,26.75,24.75,26.0625,25.375,25.5,25.125,24.0,25.0,24.5,25.25,24.75,26.25,96.5,99.75,25.48,-12.83,920.3487,944.7184,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.521689,-0.088888,0.289542,0.17794,4.2205777688163985e-12,7.010620962835305e-13,1.3354171846645636e-12,3.7080970381938803e-13,,
2026-05-19T19:11:15.679089,session_2026-05-19T13-40-54-232Z,26.75,24.75,26.0625,25.375,25.5,25.0625,24.0,25.0,24.5,25.25,24.75,26.0,96.75,99.75,25.49,37.33,920.3397,944.6884,-273.0,-273.0,0.0,0.0,105.0,105.0,255,255,255,255,False,False,0.338316,0.026237,0.153289,0.202749,4.219929957008856e-12,7.009544910387822e-13,1.1909763257573823e-12,3.707527886486121e-13,,
2026-05-19T19:11:17.120535,session_2026-05-19T13-40-54-232Z,26.75,24.75,26.0625,25.375,25.5,25.125,24.0,25.0,24.5,25.5,24.75,26.25,97.0,100.0,27.64,27.32,944.1494,944.7443,-273.0,26.0,0.0,42.9,105.0,105.0,255,255,255,255,False,False,0.432276,-0.337756,0.370158,0.099804,4.3338892870425564e-12,7.198837872585501e-13,1.371269657228309e-12,3.8076497838468764e-13,,
2026-05-19T19:11:18.406324,session_2026-05-19T13-40-54-232Z,26.75,24.75,26.125,25.375,25.5,25.125,24.0,25.0,24.5,25.25,24.75,26.25,97.25,100.25,27.63,27.32,944.1459,944.6971,-273.0,26.0,0.0,42.9,105.0,105.0,255,255,255,255,False,False,0.289542,-0.1286,0.447486,-0.043848,4.33385715529648e-12,8.567148495770549e-13,1.371259490543027e-12,3.8076215536757996e-13,,
2026-05-19T19:11:19.692210,session_2026-05-19T13-40-54-232Z,26.8125,24.75,26.125,25.375,25.5,25.125,24.0,25.0,24.5,25.25,24.75,26.25,97.5,100.25,24.75,-113.62,951.4116,944.7004,-273.0,26.0,0.0,42.9,105.0,105.0,255,255,255,255,False,False,0.289542,-0.189466,0.354302,0.381248,4.775677006093356e-12,8.877051208528037e-13,1.4208625803252958e-12,3.9453560926791277e-13,,
